seed,dimension,relation,control,relation_or_control,shell,panel,method,standardized_rmse,ndcg_at_top,spearman,pairwise_accuracy,precision_at_top,normalized_top1_regret,mean_negative_log_likelihood,interval_coverage_95,n_test,effective_mode,prior_names,prior_coefficients,source_data_hash,source_query_transform,source_context_query_hash,source_test_query_hash,target_context_design_hash,target_test_design_hash,target_test_truth_hash,srmse_delta_vs_target_only,negative_transfer
37,2,output_affine,none,output_affine,0.35,test,Target-Only,1.4275418832709548,0.646255966977058,0.1592313678813404,0.5551181102362205,0.0,0.4940417116578765,-0.6706954559235346,0.8203125,128,target_only,none,[],feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,output_affine,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,dc92895687a57289f248888166aed714b9aa2080fd61f2921cd11c3667456444,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,dc92895687a57289f248888166aed714b9aa2080fd61f2921cd11c3667456444,20e447f6588a6e04989f79fb1ca87f9b79dd50137ec0521c951a0aec7819e79f,0.0,False
37,2,output_affine,none,output_affine,0.35,test,Geometry-Prior+Residual,1.4243485466458015,0.6951292128729946,0.032154138436183845,0.5083661417322834,0.07692307692307693,0.3216849579192236,0.8408474606528904,0.515625,128,calibrated,geometry,[0.5113429698638543],feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,output_affine,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,dc92895687a57289f248888166aed714b9aa2080fd61f2921cd11c3667456444,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,dc92895687a57289f248888166aed714b9aa2080fd61f2921cd11c3667456444,20e447f6588a6e04989f79fb1ca87f9b79dd50137ec0521c951a0aec7819e79f,-0.003193336625153309,False
37,2,output_affine,none,output_affine,0.35,test,Oracle-Rank+Residual,0.8497933735451156,0.8751703761436764,0.6387680827687237,0.750246062992126,0.46153846153846156,0.10321891663267348,0.3908147294829701,0.5546875,128,calibrated,oracle_rank,[0.5762184023072141],feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,output_affine,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,dc92895687a57289f248888166aed714b9aa2080fd61f2921cd11c3667456444,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,dc92895687a57289f248888166aed714b9aa2080fd61f2921cd11c3667456444,20e447f6588a6e04989f79fb1ca87f9b79dd50137ec0521c951a0aec7819e79f,-0.5777485097258391,False
37,2,output_affine,none,output_affine,0.35,test,Oracle-Value+Residual,0.11776111100058453,0.9845729757195417,0.9654481779893791,0.9349163385826772,0.9230769230769231,0.011379645751774364,-3.059802555008469,0.7578125,128,calibrated,oracle_value,[0.6063606275779985],feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,output_affine,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,dc92895687a57289f248888166aed714b9aa2080fd61f2921cd11c3667456444,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,dc92895687a57289f248888166aed714b9aa2080fd61f2921cd11c3667456444,20e447f6588a6e04989f79fb1ca87f9b79dd50137ec0521c951a0aec7819e79f,-1.3097807722703703,False
37,2,output_affine,none,output_affine,0.35,test,Oracle-Rank+Value+Residual,0.28957791188564996,0.9684967849445678,0.9042586064823291,0.8797982283464567,0.8461538461538461,0.011379645751774364,-0.6381915419909729,0.5703125,128,calibrated,oracle_rank|oracle_value,"[0.1908599234044926, 0.43871190753212186]",feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,output_affine,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,dc92895687a57289f248888166aed714b9aa2080fd61f2921cd11c3667456444,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,dc92895687a57289f248888166aed714b9aa2080fd61f2921cd11c3667456444,20e447f6588a6e04989f79fb1ca87f9b79dd50137ec0521c951a0aec7819e79f,-1.1379639713853047,False
37,2,output_affine,none,output_affine,0.7,test,Target-Only,0.9617770642755116,0.6063022161233397,0.6453488372093024,0.7235482283464567,0.0,0.9306006106421636,-0.4230315531022361,0.96875,128,target_only,none,[],feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,output_affine,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,044919b8a06df0708267dae8ca823a044c2a0a5e4ec9d2750122b8958e7fe222,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,044919b8a06df0708267dae8ca823a044c2a0a5e4ec9d2750122b8958e7fe222,a8a325e24808e47435379126cbce47337feb1be52326323a19abb372bfe5e833,0.0,False
37,2,output_affine,none,output_affine,0.7,test,Geometry-Prior+Residual,1.099084732829481,0.8159537368183637,0.6475233473722761,0.734251968503937,0.38461538461538464,0.5796082124580635,0.470866997458879,0.6328125,128,calibrated,geometry,[0.5113429698638543],feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,output_affine,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,044919b8a06df0708267dae8ca823a044c2a0a5e4ec9d2750122b8958e7fe222,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,044919b8a06df0708267dae8ca823a044c2a0a5e4ec9d2750122b8958e7fe222,a8a325e24808e47435379126cbce47337feb1be52326323a19abb372bfe5e833,0.13730766855396948,True
37,2,output_affine,none,output_affine,0.7,test,Oracle-Rank+Residual,0.4625092014080693,0.9870873835000159,0.8149091283647683,0.827263779527559,0.9230769230769231,0.03019556373670469,-0.9914350272379502,0.7890625,128,calibrated,oracle_rank,[0.5762184023072141],feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,output_affine,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,044919b8a06df0708267dae8ca823a044c2a0a5e4ec9d2750122b8958e7fe222,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,044919b8a06df0708267dae8ca823a044c2a0a5e4ec9d2750122b8958e7fe222,a8a325e24808e47435379126cbce47337feb1be52326323a19abb372bfe5e833,-0.4992678628674423,False
37,2,output_affine,none,output_affine,0.7,test,Oracle-Value+Residual,0.07467634855263026,0.9996687483285437,0.9754337575535615,0.9447588582677166,1.0,0.0,-2.9488247808200048,0.953125,128,calibrated,oracle_value,[0.6063606275779985],feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,output_affine,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,044919b8a06df0708267dae8ca823a044c2a0a5e4ec9d2750122b8958e7fe222,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,044919b8a06df0708267dae8ca823a044c2a0a5e4ec9d2750122b8958e7fe222,a8a325e24808e47435379126cbce47337feb1be52326323a19abb372bfe5e833,-0.8871007157228813,False
37,2,output_affine,none,output_affine,0.7,test,Oracle-Rank+Value+Residual,0.1589770950640024,0.9934977813046922,0.9087163523164256,0.891363188976378,1.0,0.024487579903428792,-2.054779103871474,0.7890625,128,calibrated,oracle_rank|oracle_value,"[0.1908599234044926, 0.43871190753212186]",feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,output_affine,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,044919b8a06df0708267dae8ca823a044c2a0a5e4ec9d2750122b8958e7fe222,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,044919b8a06df0708267dae8ca823a044c2a0a5e4ec9d2750122b8958e7fe222,a8a325e24808e47435379126cbce47337feb1be52326323a19abb372bfe5e833,-0.8027999692115092,False
37,2,output_affine,none,output_affine,1.0,test,Target-Only,1.0937275678049736,0.8041704013928673,0.35157251419154,0.6483759842519685,0.3076923076923077,0.2901674751691012,1.1832627821697854,0.6484375,128,target_only,none,[],feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,output_affine,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,2be80a327cc8bc201486c697a0be96abee2d155e180c710728380919371f6f85,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,2be80a327cc8bc201486c697a0be96abee2d155e180c710728380919371f6f85,59d4d2e0b6cfc806775497382ba842e2dbcdd4559df15713006782511ca4f2ac,0.0,False
37,2,output_affine,none,output_affine,1.0,test,Geometry-Prior+Residual,0.7502170603070745,0.9514368501066369,0.7638481963010437,0.796875,0.6923076923076923,0.01654862551590977,1.4394721628274327,0.5234375,128,calibrated,geometry,[0.5113429698638543],feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,output_affine,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,2be80a327cc8bc201486c697a0be96abee2d155e180c710728380919371f6f85,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,2be80a327cc8bc201486c697a0be96abee2d155e180c710728380919371f6f85,59d4d2e0b6cfc806775497382ba842e2dbcdd4559df15713006782511ca4f2ac,-0.34351050749789913,False
37,2,output_affine,none,output_affine,1.0,test,Oracle-Rank+Residual,0.5354914834661673,0.9979288438867393,0.9617343435268266,0.9296259842519685,0.9230769230769231,0.0010608100973205495,2.20685223878209,0.578125,128,calibrated,oracle_rank,[0.5762184023072141],feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,output_affine,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,2be80a327cc8bc201486c697a0be96abee2d155e180c710728380919371f6f85,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,2be80a327cc8bc201486c697a0be96abee2d155e180c710728380919371f6f85,59d4d2e0b6cfc806775497382ba842e2dbcdd4559df15713006782511ca4f2ac,-0.5582360843388063,False
37,2,output_affine,none,output_affine,1.0,test,Oracle-Value+Residual,0.09693845775759458,0.999033499825813,0.9948040651895258,0.9789616141732284,0.9230769230769231,0.0,-0.8954760157015378,0.6015625,128,calibrated,oracle_value,[0.6063606275779985],feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,output_affine,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,2be80a327cc8bc201486c697a0be96abee2d155e180c710728380919371f6f85,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,2be80a327cc8bc201486c697a0be96abee2d155e180c710728380919371f6f85,59d4d2e0b6cfc806775497382ba842e2dbcdd4559df15713006782511ca4f2ac,-0.996789110047379,False
37,2,output_affine,none,output_affine,1.0,test,Oracle-Rank+Value+Residual,0.18694315528035407,0.999086339219725,0.9912104010254532,0.9697342519685039,0.9230769230769231,0.0,1.2824833641404574,0.5390625,128,calibrated,oracle_rank|oracle_value,"[0.1908599234044926, 0.43871190753212186]",feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,output_affine,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,2be80a327cc8bc201486c697a0be96abee2d155e180c710728380919371f6f85,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,2be80a327cc8bc201486c697a0be96abee2d155e180c710728380919371f6f85,59d4d2e0b6cfc806775497382ba842e2dbcdd4559df15713006782511ca4f2ac,-0.9067844125246195,False
37,2,scale_0.7,none,scale_0.7,0.35,test,Target-Only,0.7821564580640631,0.8766435418594668,0.6899835195019227,0.7630413385826772,0.46153846153846156,0.05955234630698722,-2.620561114445367,1.0,128,target_only,none,[],feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,scale_0.7,716717b27028b5ca64eae8e25db372cf7a8cf8379ff4250d8e23397aa6d0713a,ea9e2b71f58ba9c23544697db842adca77c2c4fbfc949b8da9217ef2474a4faf,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,dc92895687a57289f248888166aed714b9aa2080fd61f2921cd11c3667456444,13742471d6485968870624dc61b1dc3e4746c612eb5c7654dd63d22ff685861c,0.0,False
37,2,scale_0.7,none,scale_0.7,0.35,test,Geometry-Prior+Residual,0.7928432641434027,0.918043294871698,0.6739722578282366,0.7597194881889764,0.6153846153846154,0.020519362185813385,-0.10934380778868785,0.3671875,128,calibrated,geometry,[0.12941606615815704],feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,scale_0.7,716717b27028b5ca64eae8e25db372cf7a8cf8379ff4250d8e23397aa6d0713a,ea9e2b71f58ba9c23544697db842adca77c2c4fbfc949b8da9217ef2474a4faf,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,dc92895687a57289f248888166aed714b9aa2080fd61f2921cd11c3667456444,13742471d6485968870624dc61b1dc3e4746c612eb5c7654dd63d22ff685861c,0.010686806079339584,True
37,2,scale_0.7,none,scale_0.7,0.35,test,Oracle-Rank+Residual,0.6202585802697925,0.9455469109071183,0.8025201428309833,0.813361220472441,0.6923076923076923,0.007256697420926549,6.998652637493981,0.296875,128,calibrated,oracle_rank,[0.1355674678443756],feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,scale_0.7,716717b27028b5ca64eae8e25db372cf7a8cf8379ff4250d8e23397aa6d0713a,ea9e2b71f58ba9c23544697db842adca77c2c4fbfc949b8da9217ef2474a4faf,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,dc92895687a57289f248888166aed714b9aa2080fd61f2921cd11c3667456444,13742471d6485968870624dc61b1dc3e4746c612eb5c7654dd63d22ff685861c,-0.16189787779427056,False
37,2,scale_0.7,none,scale_0.7,0.35,test,Oracle-Value+Residual,0.07101095541796064,0.9848170834936829,0.9951302417139717,0.9742864173228346,0.9230769230769231,0.007256697420926549,-4.9335750632521655,1.0,128,calibrated,oracle_value,[0.13672548980422553],feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,scale_0.7,716717b27028b5ca64eae8e25db372cf7a8cf8379ff4250d8e23397aa6d0713a,ea9e2b71f58ba9c23544697db842adca77c2c4fbfc949b8da9217ef2474a4faf,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,dc92895687a57289f248888166aed714b9aa2080fd61f2921cd11c3667456444,13742471d6485968870624dc61b1dc3e4746c612eb5c7654dd63d22ff685861c,-0.7111455026461024,False
37,2,scale_0.7,none,scale_0.7,0.35,test,Oracle-Rank+Value+Residual,0.2995830903405824,0.9466762150087875,0.9533109778428859,0.9112942913385826,0.6923076923076923,0.007256697420926549,6.308130930567193,0.2734375,128,calibrated,oracle_rank|oracle_value,"[0.06421466303392748, 0.07793189184020594]",feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,scale_0.7,716717b27028b5ca64eae8e25db372cf7a8cf8379ff4250d8e23397aa6d0713a,ea9e2b71f58ba9c23544697db842adca77c2c4fbfc949b8da9217ef2474a4faf,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,dc92895687a57289f248888166aed714b9aa2080fd61f2921cd11c3667456444,13742471d6485968870624dc61b1dc3e4746c612eb5c7654dd63d22ff685861c,-0.4825733677234807,False
37,2,scale_0.7,none,scale_0.7,0.7,test,Target-Only,0.6557189287150812,0.9518618632409979,0.6260815326863212,0.7221948818897638,0.6153846153846154,0.0612690838893886,-1.995933518986525,1.0,128,target_only,none,[],feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,scale_0.7,716717b27028b5ca64eae8e25db372cf7a8cf8379ff4250d8e23397aa6d0713a,c90693fef33cafc949253118810392a1a7619674bbd98af68377ceffa73c02e9,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,044919b8a06df0708267dae8ca823a044c2a0a5e4ec9d2750122b8958e7fe222,925f8e68cda50ea6b3d3d2cc03f118ba27f26d94aab5fa00738e44d5b5a41ab8,0.0,False
37,2,scale_0.7,none,scale_0.7,0.7,test,Geometry-Prior+Residual,0.758390572939664,0.9346045263800775,0.572840368064457,0.6943897637795275,0.6923076923076923,0.03507145760531332,1.530766281909361,0.3984375,128,calibrated,geometry,[0.12941606615815704],feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,scale_0.7,716717b27028b5ca64eae8e25db372cf7a8cf8379ff4250d8e23397aa6d0713a,c90693fef33cafc949253118810392a1a7619674bbd98af68377ceffa73c02e9,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,044919b8a06df0708267dae8ca823a044c2a0a5e4ec9d2750122b8958e7fe222,925f8e68cda50ea6b3d3d2cc03f118ba27f26d94aab5fa00738e44d5b5a41ab8,0.10267164422458286,True
37,2,scale_0.7,none,scale_0.7,0.7,test,Oracle-Rank+Residual,0.37698424807920755,0.959823472579027,0.9296832082036256,0.889886811023622,0.7692307692307693,0.019175284048018867,0.8002398093522056,0.4609375,128,calibrated,oracle_rank,[0.1355674678443756],feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,scale_0.7,716717b27028b5ca64eae8e25db372cf7a8cf8379ff4250d8e23397aa6d0713a,c90693fef33cafc949253118810392a1a7619674bbd98af68377ceffa73c02e9,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,044919b8a06df0708267dae8ca823a044c2a0a5e4ec9d2750122b8958e7fe222,925f8e68cda50ea6b3d3d2cc03f118ba27f26d94aab5fa00738e44d5b5a41ab8,-0.27873468063587364,False
37,2,scale_0.7,none,scale_0.7,0.7,test,Oracle-Value+Residual,0.053817123602979126,0.9994446923201067,0.9933219648416041,0.9731791338582677,0.9230769230769231,0.0,-4.4520162110987105,0.9765625,128,calibrated,oracle_value,[0.13672548980422553],feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,scale_0.7,716717b27028b5ca64eae8e25db372cf7a8cf8379ff4250d8e23397aa6d0713a,c90693fef33cafc949253118810392a1a7619674bbd98af68377ceffa73c02e9,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,044919b8a06df0708267dae8ca823a044c2a0a5e4ec9d2750122b8958e7fe222,925f8e68cda50ea6b3d3d2cc03f118ba27f26d94aab5fa00738e44d5b5a41ab8,-0.6019018051121021,False
37,2,scale_0.7,none,scale_0.7,0.7,test,Oracle-Rank+Value+Residual,0.17900154042806496,0.982843964723618,0.9767956876030031,0.937746062992126,0.9230769230769231,0.019175284048018867,-0.042665520849695326,0.46875,128,calibrated,oracle_rank|oracle_value,"[0.06421466303392748, 0.07793189184020594]",feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,scale_0.7,716717b27028b5ca64eae8e25db372cf7a8cf8379ff4250d8e23397aa6d0713a,c90693fef33cafc949253118810392a1a7619674bbd98af68377ceffa73c02e9,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,044919b8a06df0708267dae8ca823a044c2a0a5e4ec9d2750122b8958e7fe222,925f8e68cda50ea6b3d3d2cc03f118ba27f26d94aab5fa00738e44d5b5a41ab8,-0.47671738828701626,False
37,2,scale_0.7,none,scale_0.7,1.0,test,Target-Only,0.8398667833056497,0.8425858960570658,0.44041269913935177,0.656003937007874,0.3076923076923077,0.23844773928169175,-1.592694394702741,0.96875,128,target_only,none,[],feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,scale_0.7,716717b27028b5ca64eae8e25db372cf7a8cf8379ff4250d8e23397aa6d0713a,044919b8a06df0708267dae8ca823a044c2a0a5e4ec9d2750122b8958e7fe222,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,2be80a327cc8bc201486c697a0be96abee2d155e180c710728380919371f6f85,fc49767d45c2c922f1b2e811e34abc3914126e498d0652a15d60c99d2824cb2d,0.0,False
37,2,scale_0.7,none,scale_0.7,1.0,test,Geometry-Prior+Residual,1.0347775744340502,0.9456961928468315,0.7425265519135689,0.7695620078740157,0.6923076923076923,0.030195563736705445,1.4164657715700368,0.4765625,128,calibrated,geometry,[0.12941606615815704],feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,scale_0.7,716717b27028b5ca64eae8e25db372cf7a8cf8379ff4250d8e23397aa6d0713a,044919b8a06df0708267dae8ca823a044c2a0a5e4ec9d2750122b8958e7fe222,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,2be80a327cc8bc201486c697a0be96abee2d155e180c710728380919371f6f85,fc49767d45c2c922f1b2e811e34abc3914126e498d0652a15d60c99d2824cb2d,0.19491079112840048,True
37,2,scale_0.7,none,scale_0.7,1.0,test,Oracle-Rank+Residual,0.31563939598293755,0.9916931985933439,0.7693245284746384,0.8065944881889764,1.0,0.024487579903428595,-0.4213059148860042,0.4609375,128,calibrated,oracle_rank,[0.1355674678443756],feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,scale_0.7,716717b27028b5ca64eae8e25db372cf7a8cf8379ff4250d8e23397aa6d0713a,044919b8a06df0708267dae8ca823a044c2a0a5e4ec9d2750122b8958e7fe222,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,2be80a327cc8bc201486c697a0be96abee2d155e180c710728380919371f6f85,fc49767d45c2c922f1b2e811e34abc3914126e498d0652a15d60c99d2824cb2d,-0.5242273873227121,False
37,2,scale_0.7,none,scale_0.7,1.0,test,Oracle-Value+Residual,0.06325707725051552,0.9993405388377866,0.973688427028017,0.9437746062992126,0.9230769230769231,0.0,-4.176840344037522,0.9609375,128,calibrated,oracle_value,[0.13672548980422553],feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,scale_0.7,716717b27028b5ca64eae8e25db372cf7a8cf8379ff4250d8e23397aa6d0713a,044919b8a06df0708267dae8ca823a044c2a0a5e4ec9d2750122b8958e7fe222,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,2be80a327cc8bc201486c697a0be96abee2d155e180c710728380919371f6f85,fc49767d45c2c922f1b2e811e34abc3914126e498d0652a15d60c99d2824cb2d,-0.7766097060551341,False
37,2,scale_0.7,none,scale_0.7,1.0,test,Oracle-Rank+Value+Residual,0.15061219449371532,0.993756700115387,0.8792002380516389,0.8721702755905512,1.0,0.024487579903428595,-1.2055120753553779,0.5,128,calibrated,oracle_rank|oracle_value,"[0.06421466303392748, 0.07793189184020594]",feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,scale_0.7,716717b27028b5ca64eae8e25db372cf7a8cf8379ff4250d8e23397aa6d0713a,044919b8a06df0708267dae8ca823a044c2a0a5e4ec9d2750122b8958e7fe222,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,2be80a327cc8bc201486c697a0be96abee2d155e180c710728380919371f6f85,fc49767d45c2c922f1b2e811e34abc3914126e498d0652a15d60c99d2824cb2d,-0.6892545888119344,False
37,2,scale_1.5,none,scale_1.5,0.35,test,Target-Only,1.398870450936152,0.7607837394105293,0.4389992675334188,0.6427165354330708,0.3076923076923077,0.4646158856406026,-1.3009478098172038,1.0,128,target_only,none,[],feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,scale_1.5,9a9279ef15eb3e21b8ea7c703f1d5c7bf188879d15430102525fff18ce480022,7bc083d252557a8e77cfd49b042324868fd7ccf2f44ccc07d123df79273b8bc0,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,dc92895687a57289f248888166aed714b9aa2080fd61f2921cd11c3667456444,005b66c93deb72449ceebecad21d3c01c68859a2bb1b61f4498185a7d224a9a9,0.0,False
37,2,scale_1.5,none,scale_1.5,0.35,test,Geometry-Prior+Residual,1.329985151734062,0.80535280778841,0.4169966581212232,0.6336122047244095,0.38461538461538464,0.4646158856406026,-1.0329905417640635,0.7890625,128,calibrated,geometry,[0.47063149486838746],feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,scale_1.5,9a9279ef15eb3e21b8ea7c703f1d5c7bf188879d15430102525fff18ce480022,7bc083d252557a8e77cfd49b042324868fd7ccf2f44ccc07d123df79273b8bc0,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,dc92895687a57289f248888166aed714b9aa2080fd61f2921cd11c3667456444,005b66c93deb72449ceebecad21d3c01c68859a2bb1b61f4498185a7d224a9a9,-0.06888529920209008,False
37,2,scale_1.5,none,scale_1.5,0.35,test,Oracle-Rank+Residual,1.0798255629294367,0.9337259312717795,0.8681388481963008,0.8362450787401575,0.3076923076923077,0.011256086649526277,-1.798658854516343,1.0,128,calibrated,oracle_rank,[0.39934580631992367],feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,scale_1.5,9a9279ef15eb3e21b8ea7c703f1d5c7bf188879d15430102525fff18ce480022,7bc083d252557a8e77cfd49b042324868fd7ccf2f44ccc07d123df79273b8bc0,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,dc92895687a57289f248888166aed714b9aa2080fd61f2921cd11c3667456444,005b66c93deb72449ceebecad21d3c01c68859a2bb1b61f4498185a7d224a9a9,-0.3190448880067154,False
37,2,scale_1.5,none,scale_1.5,0.35,test,Oracle-Value+Residual,1.3231352334086255,0.5515173825947389,0.5299910730635414,0.702755905511811,0.23076923076923078,0.831527401083662,-1.535163387916882,0.8828125,128,calibrated,oracle_value,[0.47397053964751135],feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,scale_1.5,9a9279ef15eb3e21b8ea7c703f1d5c7bf188879d15430102525fff18ce480022,7bc083d252557a8e77cfd49b042324868fd7ccf2f44ccc07d123df79273b8bc0,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,dc92895687a57289f248888166aed714b9aa2080fd61f2921cd11c3667456444,005b66c93deb72449ceebecad21d3c01c68859a2bb1b61f4498185a7d224a9a9,-0.07573521752752654,False
37,2,scale_1.5,none,scale_1.5,0.35,test,Oracle-Rank+Value+Residual,1.323135233408628,0.5515173825947389,0.5299910730635414,0.702755905511811,0.23076923076923078,0.831527401083662,-1.5351633879168791,0.8828125,128,calibrated,oracle_rank|oracle_value,"[9.355308089627255e-18, 0.4739705396475114]",feaa3068da57cdecf944f04725045052141bafe48d09136cafdd9e65a48d6f00,scale_1.5,9a9279ef15eb3e21b8ea7c703f1d5c7bf188879d15430102525fff18ce480022,7bc083d252557a8e77cfd49b042324868fd7ccf2f44ccc07d123df79273b8bc0,5f9fc004d6613e899ffa596b5719ec74b49d2cb3d20f3fd59a92edf62ad9477d,dc92895687a57289f248888166aed714b9aa2080fd61f2921cd11c3667456444,005b66c93deb72449ceebecad21d3c01c68859a2bb1b61f4498185a7d224a9a9,-0.0757352175275241,False
